id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1126600781394583949,Cozy Family Gem Near Central Station,570349859,Maria,Rotterdam Centrum,Oude Westen,51.9180778,4.4715561,Entire home/apt,239,2,5,2024-06-23,4.41,1,47,5,0599 6780 1CCD 701D DC6E
1126808567193882505,Luxe woning aan het park,570405028,Daan,Noord,Blijdorp,51.93181,4.45526,Entire home/apt,145,5,0,,,1,263,0,0599 F693 BAB9 7522 E371
1126875182679438243,Spacious Appartment with Terrace,80887850,Dooitze,Kralingen-Crooswijk,Kralingen West,51.93068045815809,4.503376242631598,Entire home/apt,143,2,0,,,1,28,0,
1126906988142751271,Beautiful modern family home,137461892,Christina,Prins Alexander,Zevenkamp,51.97066878417155,4.580078323278811,Entire home/apt,,1,16,2024-06-02,5.93,1,0,16,0599 1FD5 970A F573 22D1
1130112189827242216,Brief apartment near city center,182446106,Angela,Kralingen-Crooswijk,Kralingen West,51.9230992512515,4.500325275508572,Entire home/apt,98,1,5,2024-06-22,3.41,3,72,5,0599 66F8 96E2 24BC 46BA
1130934893805114994,Lovely and sunny apartment,256804066,Bram,Rotterdam Centrum,Stadsdriehoek,51.91557051113518,4.480421637539068,Entire home/apt,185,3,0,,,1,138,0,
1131751557887882200,Rotterdams stads-appartement,571568314,Ruben,Delfshaven,Nieuwe Westen,51.9172732,4.451783799999999,Entire home/apt,164,2,4,2024-06-11,1.82,2,171,4,0599 2862 A6F4 470D E0CB
1133360712477001311,Summer Lake Days in City Center- 83m2,390945779,Nanda,Kralingen-Crooswijk,Kralingen West,51.928344015786536,4.5077478310435595,Entire home/apt,130,1,5,2024-06-02,2.94,1,80,5,0599 F026 5B4C F1C0 B78E
1134521939488427990,City apartment in center,572209943,I,Rotterdam Centrum,Stadsdriehoek,51.92251636807386,4.491523642387967,Entire home/apt,125,3,2,2024-06-09,2,1,31,2,0599 9862 1CD6 8C99 E3F4
1136138137735755727,Apartment in the city centre  #4,88108496,Vyash,Noord,Provenierswijk,51.92690032391778,4.471948329009897,Private room,110,1,0,,,11,278,0,Exempt
1136283193126357035,Awesome place to stay,572115821,Adam,Charlois,Tarwewijk,51.89395560548402,4.493170536778248,Private room,72,1,0,,,2,254,0,DE22QWE18Q36BAOP09XW
1136777489477409735,Een Leuke kamer,178561143,Service,Charlois,Carnisse,51.88812194071387,4.478827994131942,Private room,35,30,0,,,2,179,0,0599 AAF3 F58F DEC3 D09C
1137441716204391117,Apartment 1 in the city centre,88108496,Vyash,Noord,Provenierswijk,51.92759620345577,4.471417460327141,Entire home/apt,100,1,2,2024-05-29,1.07,11,246,2,Exempt
1138271607137199494,Cozy apartment with ensuite bathroom,16989464,Bernadette,Feijenoord,Katendrecht,51.8999841,4.4800276,Private room,89,5,2,2024-06-17,1.76,1,51,2,0599 A5C2 4C5D 0DF9 14A3
1138279930134790160,Urban design city apartment,13925395,M,Feijenoord,Katendrecht,51.90097734821674,4.487752031409391,Entire home/apt,250,1,0,,,1,265,0,0599 DA57 53C0 6BA5 146E
1138502182978034765,Appartement Kralingen Rotterdam,304456173,Madelon,Kralingen-Crooswijk,Kralingen West,51.9242122,4.5101841,Entire home/apt,118,7,0,,,1,322,0,0599 78B1 34B0 8B02 9FC9
1138507990947641916,Goudsesingel - City Centre,43097560,Brent,Kralingen-Crooswijk,Rubroek,51.92490957383033,4.490678608033588,Entire home/apt,240,3,2,2024-05-12,1.02,1,172,2,0599 10C1 E464 A82B AF8E
1139022009265046287,Familiehuis - city of Rotterdam,20528078,Maartje,Noord,Oude Noorden,51.93271111311716,4.478918282894906,Entire home/apt,180,6,0,,,1,102,0,0599 96CC EEBA C562 A67F
1139708096113454086,Room in: Rotterdam,219694769,Kuba,Charlois,Zuidwijk,51.8725960487109,4.500071628620037,Private room,77,1,2,2024-06-13,1.76,1,326,2,0599 98FB 0073 BA0A 6E81
1140828732586811007,Lovely beach house near the sea,567847864,Pauline Villa For You,Hoek van Holland,Strand en Duin,51.9938570898,4.1278650141,Entire home/apt,149,2,2,2024-05-20,1.18,1,25,2,
1141187312116949316,Sunny North Apartment,29340357,Kick&Neda,Noord,Blijdorp,51.93488,4.45933,Entire home/apt,147,5,2,2024-05-25,1.07,17,263,2,0599 CFBA D20E D8EF 8A80
1141323788212184744,1 Groepsappartement 5 minuten van centraal station,4961550,Urbian,Rotterdam Centrum,Oude Westen,51.91948717081905,4.467497637795316,Private room,78,2,0,,,7,250,0,0599 CF11 66B5 DF0B D739
1141641571873908331,Groepsverblijf centrum 5 minuten van het station,4961550,Urbian,Rotterdam Centrum,Oude Westen,51.920253713776106,4.467608470393893,Entire home/apt,188,1,2,2024-06-02,1.58,7,240,2,0599 CF11 66B5 DF0B D739
1141793338986729582,Watertoren,573972360,Nurten,Rotterdam Centrum,Stadsdriehoek,51.9170362,4.4879883,Entire home/apt,198,1,0,,,1,24,0,0599 E98D 5931 23FA FF08
1141857383161494058,Woning in Rotterdam aan strand,136356156,Coranne,Prins Alexander,Nesselande,51.9829664,4.584648,Entire home/apt,249,2,0,,,1,63,0,0599 4932 9F43 50BB F08A
1142002824037558740,boathouse 9-11p @boco living Rotterdam Marina,15381866,Marcel Karel,Feijenoord,Kop van Zuid - Entrepot,51.90828781710526,4.5009545981884,Entire home/apt,623,1,4,2024-06-23,4,9,354,4,Exempt
1142120545014202936,Bruzer boat 4-6p @boco living Rotterdam Marina,15381866,Marcel Karel,Feijenoord,Kop van Zuid - Entrepot,51.90802769318273,4.499995797277276,Entire home/apt,193,1,3,2024-06-07,2.65,9,262,3,Exempt
1142508116600151390,Unique Cube House in heart of Rotterdam! Room 1,20463572,Mirjam,Rotterdam Centrum,Stadsdriehoek,51.91929219213432,4.490803768445746,Private room,36,90,0,,,4,102,0,0599 88A0 BEAF 89B5 61B2
1142525399114678470,Unique Cube House in heart of Rotterdam! Room 3,20463572,Mirjam,Rotterdam Centrum,Stadsdriehoek,51.92071216376487,4.491010861907724,Private room,37,30,0,,,4,116,0,0599 88A0 BEAF 89B5 61B2
1142569267440900913,New 4 bedroom house near park,120758680,Freek,Charlois,Wielewaal,51.87839637219788,4.459645665745624,Entire home/apt,297,3,0,,,1,109,0,0599 E77B B3C6 295E A253
1142582470707505107,Your Sunny Vintage Family Apartment,34974289,Diane,Noord,Bergpolder,51.9367799,4.4630603,Entire home/apt,133,2,0,,,1,24,0,
1142680750055750953,Lambertus V,525761898,Elles,Kralingen-Crooswijk,Kralingen Oost,51.92152967419747,4.510047223824286,Entire home/apt,96,30,0,,,6,264,0,0599 7907 2E33 BA28 A4E7
1142702339776319480,Lambert VI,525761898,Elles,Kralingen-Crooswijk,Kralingen West,51.92304732181024,4.509821982733018,Entire home/apt,96,1,0,,,6,81,0,0599 ED46 E405 7C22 005B
1142791844323397319,Prachtig appartement Kralingen,26399687,Pebbles,Kralingen-Crooswijk,Kralingen West,51.92976544217625,4.5050137204681375,Entire home/apt,135,1,1,2024-06-21,1,1,151,1,0599 07BE 9B25 EAB7 0587
1143342839575262794,Zonnig 3 kamer appartement vlakbij centrum,172335781,Martijn,Noord,Bergpolder,51.9332199,4.4669563,Entire home/apt,303,1,1,2024-06-02,1,2,229,1,0599 5E80 91C7 76A5 BFB3
1143380275663543651,Modern 2 kamer appartement met woonkamer en keuken,172335781,Martijn,Noord,Bergpolder,51.9332199,4.4669563,Private room,178,2,1,2024-06-09,1,2,199,1,05995E8091C776A5BFB3
1145488602571183474,Lambertus IV,525761898,Elles,Kralingen-Crooswijk,Kralingen Oost,51.92199796760902,4.511007955951458,Entire home/apt,95,30,0,,,6,264,0,0599 4174 DE1F 1A06 F83D
1145522972770253828,Apartment with garden near Kralingse plas,438309739,Daphne,Kralingen-Crooswijk,Kralingen West,51.9308233,4.5039247,Entire home/apt,200,2,0,,,1,143,0,059939E1976ADC60D742
1146278685343752262,Riverside Oasis,28885493,J.M.,Kralingen-Crooswijk,Struisenburg,51.9215966,4.5024152,Entire home/apt,479,1,0,,,1,270,0,0599E218FCC3BA3A41B0
1146285510826990643,Appartement met twee slaapkamers,72550170,Michel,Hillegersberg-Schiebroek,Schiebroek,51.95739630710224,4.477691881496962,Entire home/apt,120,1,0,,,1,221,0,0599 FC2F EC5C 5B6D 1E0F
1146832514476273446,Skyline Lodgings in Delfshaven,410595417,Polina,Delfshaven,Schiemond,51.9031384,4.4586406,Entire home/apt,168,2,0,,,1,257,0,0599 B77A AEEC C5D2 1F1D
1147108083248907689,"Apartment, Kralingen Rotterdam",257601240,Pamela,Kralingen-Crooswijk,Kralingen Oost,51.92284962398759,4.513457044959068,Entire home/apt,102,1,0,,,1,13,0,0599 5195 4011 418B 2186
1147768437213967731,Stads appartement op de BG,571568314,Ruben,Delfshaven,Nieuwe Westen,51.9172732,4.451783799999999,Entire home/apt,164,2,2,2024-06-03,1.30,2,170,2,05992862A6F4470DE0CB
1150715180719461134,Cosy apartment in Rotterdam!,559404952,Suzanne,Noord,Blijdorp,51.93347,4.45694,Entire home/apt,131,8,0,,,1,80,0,0599 A1D5 488D 1DB7 6982
1152032957723034875,4 kamer eengezinswoning,499330816,Claudia,Hillegersberg-Schiebroek,Terbregge,51.949175550414566,4.512222807572279,Entire home/apt,125,15,0,,,1,35,0,
1153713724232481025,Ruim licht appartement uit 1919,3769459,Fleur,Delfshaven,Middelland,51.919136460568794,4.456695467233658,Entire home/apt,185,3,0,,,1,168,0,0599 F4C4 C4DD 5F00 62F9
1155861042751570650,Sfeervolle appartement,533956698,Mariam,Prins Alexander,Oosterflank,51.947,4.55829,Entire home/apt,120,1,1,2024-06-04,1,1,239,1,0599CF240A3F0E9BB7C3
1157796343006684755,2 bedroom apartment,29095131,Mariam,IJsselmonde,Groot IJsselmonde,51.89552,4.54102,Entire home/apt,113,3,1,2024-06-15,1,3,40,1,0599 3BAC 2954 4C65 AD4C
1160701541895821629,Classic Apartment Nearby Rotterdam Central Station,113651178,Bart,Noord,Agniesebuurt,51.93147195987479,4.47312193943522,Entire home/apt,123,3,2,2024-06-16,2,1,33,2,0599 EC46 4F00 5E3C 1C28
1160973028341768885,"Casa bimi
Vakantie 
Of werk in vlakbij europoort",405536367,Rody,Hoogvliet,Hoogvliet Zuid,51.8616658,4.37536,Entire home/apt,170,8,0,,,1,16,0,
1162187261308932830,Serenity apartment in Rotterdam,492896929,Linda,Delfshaven,Oud Mathenesse,51.914040106975136,4.418233629364782,Entire home/apt,74,2,0,,,2,230,0,0599 5E65 94E5 7BD7 44A9
1162239517269721932,Bali cabin 1-2p @boco living Rotterdam Marina,15381866,Marcel Karel,Feijenoord,Kop van Zuid - Entrepot,51.908286989748305,4.501147381961346,Private room,80,1,2,2024-06-24,2,9,257,2,Exempt
1162581954721618749,New renovated 2 br Appartment,20603585,André,Delfshaven,Middelland,51.91405519219968,4.460002996867121,Entire home/apt,140,5,1,2024-06-22,1,1,21,1,0599 925D CDC1 FD72 90C0
1163485696032086980,Bright flat for 2,4862500,Antonia,Noord,Oude Noorden,51.93366,4.4822,Entire home/apt,99,2,2,2024-06-23,2,1,5,2,05992D0102246D8F9BD8
1163723255316984709,Penthouse with balconies & lounge,69074165,Jessica,Charlois,Tarwewijk,51.896634000771655,4.492499104298034,Private room,135,1,1,2024-06-02,1,2,190,1,0599 5A09 2419 6406 C5E5
1164624648089085808,Cosy room with balcony & lounge,69074165,Jessica,Charlois,Tarwewijk,51.89658728993389,4.493726087408371,Private room,90,1,1,2024-06-13,1,2,184,1,0599 5A09 2419 6406 C5E5
1165754837841681091,Herenhuis in het stadscentrum,18211676,Katayoun,Noord,Provenierswijk,51.9283501,4.4667086,Entire home/apt,500,1,0,,,1,144,0,0599 E8AF 76D5 4CB6 4393
1165847081264453213,Design appartement Rotterdam,132430732,Stefan,Overschie,Overschie,51.94451928137001,4.423956759274006,Entire home/apt,140,3,0,,,1,250,0,05996B0397ECDABA07B6
1165851938096982608,Woning in hartje Rotterdam,2282716,Frank,Noord,Provenierswijk,51.9261164,4.4638466,Entire home/apt,150,1,1,2024-06-03,1,1,41,1,0599 50DC 46D3 D050 A716
1165856191254595608,Underwater cabin @boco living Rotterdam Marina,15381866,Marcel Karel,Feijenoord,Kop van Zuid - Entrepot,51.90825720488853,4.501033388078213,Private room,76,1,3,2024-06-22,3,9,256,3,Exempt
1165857288619194002,Beppe boat 4-6p @boco living Rotterdam Marina,15381866,Marcel Karel,Feijenoord,Kop van Zuid - Entrepot,51.90827954353522,4.501018635928631,Entire home/apt,187,1,1,2024-06-22,1,9,236,1,Exempt
1165863931520755882,Jungle cabin 1-2p @boco living Rotterdam Marina,15381866,Marcel Karel,Feijenoord,Kop van Zuid - Entrepot,51.90834490469692,4.501145705580711,Private room,67,1,5,2024-06-23,5,9,256,5,Exempt
1165869135287876493,Portside cabin @boco living Rotterdam Marina,15381866,Marcel Karel,Feijenoord,Kop van Zuid - Entrepot,51.908336837976414,4.500846974551678,Private room,72,1,0,,,9,258,0,Exempt
1165874936074672938,Submerged cabin 1-2p @boco living Rotterdam Marina,15381866,Marcel Karel,Feijenoord,Kop van Zuid - Entrepot,51.908293608603365,4.501097090542316,Private room,71,1,2,2024-06-12,2,9,259,2,Exempt
1166398611095953863,Urban Mindful Getaway,580084685,Jan-Willem,Delfshaven,Schiemond,51.90248892058612,4.448939223942583,Entire home/apt,81,2,0,,,1,30,0,
1166530111126998511,Abraham Kuyperlaan I,100050561,E.G.D,Noord,Bergpolder,51.93561418882825,4.464370710740757,Entire home/apt,125,5,0,,,3,222,0,0599 061F 6761 55BA 1C7B
1166545386532031430,Borgessiusstraat I,100050561,E.G.D,Noord,Bergpolder,51.93620413836294,4.465662398087266,Entire home/apt,95,5,0,,,3,188,0,0599 F044 29DC E432 4C98
1166553987220870173,Borgessiusstraat II,100050561,E.G.D,Noord,Bergpolder,51.935248698507294,4.46497796200893,Entire home/apt,130,5,0,,,3,219,0,0599 38CC 0D53 1BE1 F679
1167159312061010475,Classic Boat 4-6p @boco living Rotterdam Marina,15381866,Marcel Karel,Feijenoord,Kop van Zuid - Entrepot,51.90726076343607,4.499803417053321,Entire home/apt,200,1,3,2024-06-21,3,9,240,3,Exempt
1167413443805575526,Penthouse with Sunny Deck View,53849438,Maurits,Delfshaven,Delfshaven,51.90438,4.4547,Entire home/apt,144,1,0,,,2,10,0,059949C6D990E128705E
1168800072491456207,Benedenwoning met zonnig tuintje,371007829,Wouter,Charlois,Oud Charlois,51.892960200837265,4.468023613122475,Entire home/apt,99,1,0,,,1,237,0,0599 C33A 7E6F FD8E 1069
1170803206568469695,Stunning Renovated Apartment 86,528609695,Simon,Rotterdam Centrum,Cool,51.9140278072433,4.476794379702687,Entire home/apt,165,2,0,,,2,322,0,059969FA8A758F05153C
1172298070157768723,Unique studio apt with terrace,166845743,Ursula,Delfshaven,Tussendijken,51.9142276,4.4444389,Entire home/apt,99,2,0,,,1,64,0,0599 9135 4D6B E233 CE9D
1173001524575522044,Cityscape Comfort,35307100,Coco,Rotterdam Centrum,Cool,51.922046470181016,4.470964201405623,Entire home/apt,214,14,0,,,5,84,0,Exempt
